"method","trait","RMSE"
"Rphylopars","overall",0.0994638546452306
"Rphylopars","overall",0.00379481692549149
"Rphylopars","overall",0.513426503185515
"Rphylopars","overall",0.426594355849614
"Rphylopars","overall",0.370445461541817
"Rphylopars","overall",3.69385936309728
"Rphylopars","overall",0.674269995338154
"Rphylopars","overall",0.199332693130011
"Rphylopars","overall",14.3805383177233
"Rphylopars","overall",1.17120162067871
"Rphylopars","overall",6.362560853793
"Rphylopars","overall",2.31496024356627
"Rphylopars","overall",0.400631119902273
"Rphylopars","overall",0.294670495893604
"Rphylopars","overall",9.84628471665808
"Rphylopars","overall",0.819082709021475
"Rphylopars","overall",1.20613499859052
"Rphylopars","overall",2.46610579818925
"Rphylopars","overall",0.00905286174993811
"Rphylopars","overall",0.278728006757061
"Rphylopars","overall",0.00377934301693518
"Rphylopars","overall",0.0159002801807928
"Rphylopars","overall",0.323198499134958
"Rphylopars","overall",2.03052083161796
"Rphylopars","overall",0.0478017675476902
"Rphylopars","overall",0.51506162302508
"Rphylopars","overall",0.173968506846026
"Rphylopars","overall",10.2488943098948
"Rphylopars","overall",0.19126654712044
"Rphylopars","overall",1.39126254057172
"Rphylopars","overall",9.11246956727408
"Rphylopars","overall",0.703885727702048
"Rphylopars","overall",0.547608363241729
"Rphylopars","overall",4.67263923653957
"Rphylopars","overall",0.729714518237536
"Rphylopars","overall",0.0011641211845455
"Rphylopars","overall",6.38802425413502
"Rphylopars","overall",0.112957410490639
"Rphylopars","overall",6.20847905637817
"Rphylopars","overall",3.76801807508892
"Rphylopars","overall",0.00690007738437415
"Rphylopars","overall",0.365886639123934
"Rphylopars","overall",15.398027145737
"Rphylopars","overall",3.64532780619047
"Rphylopars","overall",1.05118925114353
"Rphylopars","overall",0.554284319709656
"Rphylopars","overall",3.15334849471365
"Rphylopars","overall",13.3660542988231
"Rphylopars","overall",1.81691141387668
"Rphylopars","overall",8.64435581383962
"Rphylopars","overall",1.50042211661844
"Rphylopars","overall",0.457952015898312
"Rphylopars","overall",9.35819055176458
"Rphylopars","overall",0.802453538501497
"Rphylopars","overall",0.424726676982401
"Rphylopars","overall",0.61533457294589
"Rphylopars","overall",0.000623586603407255
"Rphylopars","overall",0.3696686068105
"Rphylopars","overall",0.142153059402043
"Rphylopars","overall",0.00734194271252964
"Rphylopars","overall",0.545243320614508
"Rphylopars","overall",14.0553399871561
"Rphylopars","overall",1.37324866887439
"Rphylopars","overall",1.63748893994634
"Rphylopars","overall",0.00949685147509004
"Rphylopars","overall",5.29104567880934
"Rphylopars","overall",1.19643300468373
"Rphylopars","overall",0.964520467216459
"Rphylopars","overall",0.431179513631953
"Rphylopars","overall",3.17110707284607
"Rphylopars","overall",2.29517921089601
"Rphylopars","overall",1.04163060084258
"Rphylopars","overall",0.466231837419806
"Rphylopars","overall",3.4081295058869
"Rphylopars","overall",1.30730995355853
"Rphylopars","overall",1.55565189357429
"Rphylopars","overall",13.5053469033582
"Rphylopars","overall",0.00448773591524367
"Rphylopars","overall",1.04162135891522
"Rphylopars","overall",3.52554603910969
"Rphylopars","overall",1.82709248524986
"Rphylopars","overall",9.7156064935
"Rphylopars","overall",1.25814544217584
"Rphylopars","overall",0.95877369497406
"Rphylopars","overall",1.09260857389316
"Rphylopars","overall",9.29198800624605
"Rphylopars","overall",0.45771526042394
"Rphylopars","overall",0.583734900577196
"Rphylopars","overall",0.484047067033066
"Rphylopars","overall",0.125932475197247
"Rphylopars","overall",2.42308853380005
"Rphylopars","overall",0.580258127627699
"Rphylopars","overall",1.31596648418019
"Rphylopars","overall",0.542374855260845
"Rphylopars","overall",0.198915481842363
"Rphylopars","overall",0.016243560757633
"Rphylopars","overall",0.0418510285838196
"Rphylopars","overall",4.81713074109386
"Rphylopars","overall",8.75625154676127
"Rphylopars","overall",0.0141471099579332
"Rphylopars","overall",0.0338635513154939
"Rphylopars","overall",0.258424141548514
"Rphylopars","overall",0.127842268924862
"Rphylopars","overall",3.29844053254861
"Rphylopars","overall",11.8847842260771
"Rphylopars","overall",0.248730288944374
"Rphylopars","overall",6.70012784359771
"Rphylopars","overall",1.64349570830567
"Rphylopars","overall",3.88386259920915
"Rphylopars","overall",0.131246186164147
"Rphylopars","overall",3.61435005772653
"Rphylopars","overall",1.42740081958353
"Rphylopars","overall",1.3583454613265
"Rphylopars","overall",0.404627742324748
"Rphylopars","overall",3.53853132029261
"Rphylopars","overall",6.56699189200529
"Rphylopars","overall",1.05155382423878
"Rphylopars","overall",2.34491598211771
"Rphylopars","overall",3.45556044693495
"Rphylopars","overall",0.106759953886255
"Rphylopars","overall",1.26678476816334
"Rphylopars","overall",0.0324951080211302
"Rphylopars","overall",1.60676996702568
"Rphylopars","overall",0.474472312765534
"Rphylopars","overall",7.1550653956342
"Rphylopars","overall",0.00753705919040496
"Rphylopars","overall",3.49975883799695
"Rphylopars","overall",4.14001163079658
"Rphylopars","overall",2.11219746556773
"Rphylopars","overall",0.611540873868419
"Rphylopars","overall",1.12305115025272
"Rphylopars","overall",0.119055396341963
"Rphylopars","overall",1.6930617823148
"Rphylopars","overall",0.00201834732263662
"Rphylopars","overall",0.0193347822032813
"Rphylopars","overall",0.227500356110736
"Rphylopars","overall",2.77737998573959
"Rphylopars","overall",2.11545027378837
"Rphylopars","overall",0.0413541779743581
"Rphylopars","overall",1.14756751450212
"Rphylopars","overall",4.87470687411027
"Rphylopars","overall",0.00706665123222694
"Rphylopars","overall",0.277469991361682
"Rphylopars","overall",5.75120661803891
"Rphylopars","overall",2.46668180244684
"Rphylopars","overall",0.358569498344255
"Rphylopars","overall",0.0563997539130115
"Rphylopars","overall",3.96682895303067
"Rphylopars","overall",0.205522615394564
"Rphylopars","overall",0.000932595839337409
"Rphylopars","overall",1.10804515058281
"Rphylopars","overall",2.80524425851884
"Rphylopars","overall",3.53936848189681
"Rphylopars","overall",0.0423767465279759
"Rphylopars","overall",0.309960382068294
"Rphylopars","overall",1.12470705031254
"Rphylopars","overall",0.178246950802817
"Rphylopars","overall",0.20817999262906
"Rphylopars","overall",4.75266524773917
"Rphylopars","overall",0.421194356057256
"Rphylopars","overall",0.283832518182222
"Rphylopars","overall",0.0420550284939831
"Rphylopars","overall",5.90365738002518
"Rphylopars","overall",0.49498494458914
"Rphylopars","overall",8.63953145437889
"Rphylopars","overall",0.249965891091619
"Rphylopars","overall",7.66246430345025
"Rphylopars","overall",1.21632622865846
"Rphylopars","overall",0.689701855056101
"Rphylopars","overall",9.80965198476903
"Rphylopars","overall",0.0319675607729613
"Rphylopars","overall",0.0850301852170935
"Rphylopars","overall",2.05527689469466
"Rphylopars","overall",7.16333140210648
"Rphylopars","overall",0.0601782596923262
"Rphylopars","overall",4.65671985949837
"Rphylopars","overall",4.97538309007958
"Rphylopars","overall",0.983390653617622
"Rphylopars","overall",1.23587618966527
"Rphylopars","overall",1.9248775089349
"Rphylopars","overall",0.0634129875270159
"Rphylopars","overall",0.0268904079434238
"Rphylopars","overall",1.98326138405793
"Rphylopars","overall",2.34014562572666
"Rphylopars","overall",0.0894647819089297
"Rphylopars","overall",16.065753381594
"Rphylopars","overall",0.119609464030258
"Rphylopars","overall",3.37701594331909
"Rphylopars","overall",1.65352874677899
"Rphylopars","overall",1.56016531181448
"Rphylopars","overall",4.33014900695592
"Rphylopars","overall",0.350624914156882
"Rphylopars","overall",1.80460962851114
"Rphylopars","overall",0.0416420107574724
"Rphylopars","overall",0.0070795598417168
"Rphylopars","overall",0.00134256179408348
"Rphylopars","overall",1.16101392137669
"Rphylopars","overall",3.04216431476629
"Rphylopars","overall",4.01978837754194
"Rphylopars","overall",0.453762015626081
"Rphylopars","overall",0.0536934634094273
"Rphylopars","overall",0.783693244050521
"Rphylopars","overall",2.86232718711066
"Rphylopars","overall",5.38347176754417
"Rphylopars","overall",1.49075344633962
"Rphylopars","overall",0.16134469613385
"Rphylopars","overall",2.08080140683497
"Rphylopars","overall",0.352353530873821
"Rphylopars","overall",0.284754299552635
"Rphylopars","overall",1.69106892053559
"Rphylopars","overall",7.57742753214322
"Rphylopars","overall",4.67548004631231
"Rphylopars","overall",5.00233008195102
"Rphylopars","overall",0.94362078802939
"Rphylopars","overall",3.78590955785228
"Rphylopars","overall",8.65489497370153e-05
"Rphylopars","overall",0.663155102523397
"Rphylopars","overall",1.56542727495956
"Rphylopars","overall",11.3980926625991
"Rphylopars","overall",2.7920237839753
"Rphylopars","overall",0.935179678857747
"Rphylopars","overall",1.45579107075519
"Rphylopars","overall",0.205685925942096
"Rphylopars","overall",4.51647253399053
"Rphylopars","overall",0.0410829375090694
"Rphylopars","overall",0.0339135710134713
"Rphylopars","overall",0.0991495404481161
"Rphylopars","overall",0.31749406194839
"Rphylopars","overall",1.23652892893717
"Rphylopars","overall",0.395237568482829
"Rphylopars","overall",0.577211503754339
"Rphylopars","overall",0.333968116327824
"Rphylopars","overall",0.0345419322508167
"Rphylopars","overall",2.74137511917866
"Rphylopars","overall",1.22256624572129
"Rphylopars","overall",1.21279371993594
"Rphylopars","overall",8.41447474751173
"Rphylopars","overall",0.92158902039469
"Rphylopars","overall",7.76844387928228
"Rphylopars","overall",0.124913636928821
"Rphylopars","overall",2.09330168824826
"Rphylopars","overall",0.222639487532273
"Rphylopars","overall",0.000143253472997619
"Rphylopars","overall",0.12303907584654
"Rphylopars","overall",4.28907020417829
"Rphylopars","overall",0.00931255006672974
"Rphylopars","overall",1.18082882180761
"Rphylopars","overall",2.09728966323444
"Rphylopars","overall",0.101010915093188
"Rphylopars","overall",4.987272317361
"Rphylopars","overall",0.0072483890371589
"Rphylopars","overall",0.11977992315829
"Rphylopars","overall",0.0481630700417575
"Rphylopars","overall",10.1064291429934
"Rphylopars","overall",0.477888929811547
"Rphylopars","overall",0.662467748623776
"Rphylopars","overall",0.0782220574785352
"Rphylopars","overall",9.29580033089504
"Rphylopars","overall",5.71997165098832
"Rphylopars","overall",0.0216290956144362
"Rphylopars","overall",4.28557191691667
"Rphylopars","overall",3.60747829307725
"Rphylopars","overall",2.33313382264815
"Rphylopars","overall",0.032160409418416
"Rphylopars","overall",2.77707898631141
"Rphylopars","overall",0.0420279205681972
"Rphylopars","overall",6.06761616197052
"Rphylopars","overall",0.21446202107842
"Rphylopars","overall",1.18209715890551
"Rphylopars","overall",0.982551216773982
"Rphylopars","overall",0.717312051370375
"Rphylopars","overall",0.512676635336585
"Rphylopars","overall",4.09834184599516
"Rphylopars","overall",3.76632632209284
"Rphylopars","overall",0.756335178968156
"Rphylopars","overall",0.460184323747264
"Rphylopars","overall",0.0614440222421201
"Rphylopars","overall",1.67033828126174
"Rphylopars","overall",2.34075025471094
"Rphylopars","overall",0.527718999878232
"Rphylopars","overall",4.05399334393672
"Rphylopars","overall",6.83738732505399
"Rphylopars","overall",2.68765947229428
"Rphylopars","overall",0.054305729666035
"Rphylopars","overall",1.50191326784163
"Rphylopars","overall",1.01342823141495
"Rphylopars","overall",0.386557654050562
"Rphylopars","overall",4.91509010837878
"Rphylopars","overall",3.7611051912738
"Rphylopars","overall",0.386797053571936
"Rphylopars","overall",0.00203255822928056
"Rphylopars","overall",8.25802096015559
"Rphylopars","overall",8.82287670872239
"Rphylopars","overall",0.448303131824815
"Rphylopars","overall",0.0536661665605038
"Rphylopars","overall",3.09491626324697
"Rphylopars","overall",0.805985948674805
"Rphylopars","overall",0.178969237404088
"Rphylopars","overall",0.0680273280682527
"Rphylopars","overall",2.88201897142341
"Rphylopars","overall",1.8766667564138
"Rphylopars","overall",5.72420918177562
"Rphylopars","overall",2.84518053150886
"Rphylopars","overall",0.709097178299364
"Rphylopars","overall",2.94623752108824
"Rphylopars","overall",0.131135545960463
"Rphylopars","overall",3.26499885700959
"Rphylopars","overall",4.54782789019422
"Rphylopars","overall",0.00845657992625587
"Rphylopars","overall",0.0476878021305951
"Rphylopars","overall",3.65242238434889
"Rphylopars","overall",0.00251507969743637
"Rphylopars","overall",8.53234573148035
"Rphylopars","overall",0.281068507557837
"Rphylopars","overall",0.236466091258634
"Rphylopars","overall",1.3762461551318
"Rphylopars","overall",3.15719675321755
"Rphylopars","overall",2.4705079245287
"Rphylopars","overall",0.162706331957007
"Rphylopars","overall",0.0143585837597155
"Rphylopars","overall",13.4191598053754
"Rphylopars","overall",0.0741207963505407
"Rphylopars","overall",0.0842973150234963
"Rphylopars","overall",2.29947125190521
"Rphylopars","overall",7.03477436796161
"Rphylopars","overall",0.0958660469529384
"Rphylopars","overall",6.89133931879595
"Rphylopars","overall",0.296347904110798
"Rphylopars","overall",11.1156285326433
"Rphylopars","overall",2.60471218616795
"Rphylopars","overall",0.000578229707251447
"Rphylopars","overall",0.745225746249091
"Rphylopars","overall",6.28016141451014
"Rphylopars","overall",0.810945222387981
"Rphylopars","overall",1.86311275316897
"Rphylopars","overall",6.17571924256699
"Rphylopars","overall",4.19812641601317
"Rphylopars","overall",0.000524014656588161
"Rphylopars","overall",0.316249225797503
"Rphylopars","overall",0.050648892040518
"Rphylopars","overall",0.88325193778106
"Rphylopars","overall",1.90467780991923
"Rphylopars","overall",1.11112022072994
"Rphylopars","overall",6.84669818188695
"Rphylopars","overall",0.842482090924825
"Rphylopars","overall",7.82076366677374
"Rphylopars","overall",1.45482435712739
"Rphylopars","overall",0.622709775732549
"Rphylopars","overall",21.2023713020349
"Rphylopars","overall",1.17341034116232
"Rphylopars","overall",0.825559676306417
"Rphylopars","overall",0.628922229698093
"Rphylopars","overall",1.97347425435954
"Rphylopars","overall",4.42575922236151
"Rphylopars","overall",1.30990287613669
"Rphylopars","overall",3.6188351938356
"Rphylopars","overall",6.70069802574005
"Rphylopars","overall",0.320155591221172
"Rphylopars","overall",0.213791100583673
"Rphylopars","overall",0.194531712984997
"Rphylopars","overall",3.82538896527602
"Rphylopars","overall",2.68296997546704
"Rphylopars","overall",0.227518424348836
"Rphylopars","overall",0.0565379633440741
"Rphylopars","overall",0.0960155461382328
"Rphylopars","overall",0.324516737146826
"Rphylopars","overall",0.82299522759288
"Rphylopars","overall",0.499371476661147
"Rphylopars","overall",1.68285358454806
"Rphylopars","overall",0.0860771309575891
"Rphylopars","overall",9.50094417234974
"Rphylopars","overall",1.63028910841134
"Rphylopars","overall",0.010923849904813
"Rphylopars","overall",0.0468039207152911
"Rphylopars","overall",1.26686511869731
"Rphylopars","overall",1.36253690665797
"Rphylopars","overall",1.83654042559338
"Rphylopars","overall",0.818442267191956
"Rphylopars","overall",0.796867229845959
"Rphylopars","overall",1.37931183619928
"Rphylopars","overall",2.99460701228285
"Rphylopars","overall",6.56487053957464
"Rphylopars","overall",0.410879304095549
"Rphylopars","overall",1.28520976600161
"Rphylopars","overall",0.821371662204254
"Rphylopars","overall",1.15611957391503
"Rphylopars","overall",0.0479115479572627
"Rphylopars","overall",10.9146274333578
"Rphylopars","overall",1.46739095983064
"Rphylopars","overall",0.532619513577736
"Rphylopars","overall",0.928463869885005
"Rphylopars","overall",2.38974514161987
"Rphylopars","overall",4.11406661935952
"Rphylopars","overall",6.2668949977752
"Rphylopars","overall",2.71704629143291
"Rphylopars","overall",0.247269037354825
"Rphylopars","overall",4.2574834336326
"Rphylopars","overall",13.2337278165333
"Rphylopars","overall",0.00478667693477715
"Rphylopars","overall",0.157787406050323
"Rphylopars","overall",0.197162497273076
"Rphylopars","overall",0.256230354081401
"Rphylopars","overall",2.1532977942308
"Rphylopars","overall",1.74522114552061
"Rphylopars","overall",0.0763585151128776
"Rphylopars","overall",0.169827608853536
"Rphylopars","overall",0.0181940868809549
"Rphylopars","overall",4.87779451336031
"Rphylopars","overall",0.610305434993179
"Rphylopars","overall",0.0494916431955357
"Rphylopars","overall",0.0106450322707818
"Rphylopars","overall",0.996030828980564
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
"Rphylopars","overall",NA
